fact_id,version,text,updated_at,deleted,source,sent_count
30d7f079f15e9e6b93ecdbbf,0,"A cat has two vocal chords, and can make over 100 sounds.",2020-11-11T12:01:29.000Z,False,api,0
23adf8552a1929be29c4e28b,0,"Mountain lions are strong jumpers, thanks to muscular hind legs that are longer than their front legs.",2020-02-20T02:26:34.000Z,False,api,15
a3ae720845bd3decee742940,0,Cats bury their feces to cover their trails from predators.,2020-11-24T01:06:30.000Z,False,api,4
9e40e3187f124baa87e84a72,0,"In an average year, cat owners in the United States spend over $2 billion on cat food.",2020-08-11T17:56:03.000Z,False,api,2
d4140ce24a12688997353189,0,"The Ancient Egyptian word for cat was mau, which means ""to see"".",2020-04-11T12:58:07.000Z,False,api,4
461191508e9751210d9c1e8b,0,"The name ""jaguar"" comes from a Native American word meaning ""he who kills with one leap"".",2020-01-17T16:27:43.000Z,False,api,13
4de3b2bef8198ca64a79ad3a,0,"Cats, especially older cats, do get cancer. Many times this disease can be treated successfully.",2020-10-31T19:51:13.000Z,False,api,1
8db1b348df76843ae6e508f2,0,There are approximately 100 breeds of cat.,2020-09-19T00:52:53.000Z,False,api,15
b4ce9267dcbe84bb774a50e4,0,"Like birds, cats have a homing ability that uses its biological clock, the angle of the sun, and the Earth's magnetic field. A cat taken far from its home can return to it. But if a cat's owners move far from its home, the cat can't find them.",2020-10-09T06:23:33.000Z,False,api,5
03ddf44f44e80afd05b951af,0,Cat's urine glows under a black light.,2020-04-08T08:15:16.000Z,False,api,11
e65e570b1b3515583cf32e70,0,The chlorine in fresh tap water irritates sensitive parts of the cat's nose. Let tap water sit for 24 hours before giving it to a cat.,2020-07-18T23:17:08.000Z,False,api,6
52a9bfbbba72b56907f24261,0,"If your cat snores, or rolls over on his back to expose his belly, it means he trusts you.",2020-03-29T03:09:03.000Z,False,api,14
0dccf272d8cb6b6ba8e43866,0,"Cats lived with soldiers in trenches, where they killed mice during World War I.",2020-05-25T13:42:22.000Z,False,api,9
601445ba688b0d7c1079009c,0,About 37% of American homes today have at least 1 cat.,2020-03-25T20:28:56.000Z,False,api,9
8729091220bda9d3450b6ce5,0,"The female cat reaches sexual maturity within 6 to 10 months; most veterinarians suggest spaying the female at 5 months, before her first heat period. The male cat usually reaches sexual maturity between 9 and 12 months.",2020-06-20T07:13:12.000Z,False,api,7
a16de22a42f621759dc53994,0,Kittens remain with their mother till the age of 9 weeks.,2020-08-29T12:06:00.000Z,False,api,7
d74659d2b04c17c3fce6abc4,0,Cats can predict earthquakes. We humans are not 100% sure how they do it. There are several different theories.,2020-04-30T16:32:29.000Z,False,api,4
3f63ccdc870ba859ae9de4cc,0,The way you treat kittens in the early stages of it's life will render it's personality traits later in life.,2020-01-26T13:14:50.000Z,False,api,10
3fd361207e8b1b89d606f7f3,0,"Cats' eyes shine in the dark because of the tapetum, a reflective layer in the eye, which acts like a mirror.",2020-06-28T03:22:34.000Z,False,api,2
647e966ed1936c76aa517068,0,"A cat's jaw has only up and down motion; it does not have any lateral, side to side motion, like dogs and humans.",2020-12-25T16:25:53.000Z,False,api,0
2cdba4a555301d8e30abd5e9,0,A tomcat (male cat) can begin mating when he is between 7 and 10 months old.,2020-01-27T12:39:47.000Z,False,api,8
a66c4ab9f515637e92c0b9ad,0,Today there are about 100 distinct breeds of the domestic cat.,2020-11-26T12:52:19.000Z,False,api,0
fc6d6a6179ef9ce9c2a4505d,0,"Julius Ceasar, Henri II, Charles XI, and Napoleon were all afraid of cats.",2020-05-31T10:39:34.000Z,False,api,4
4fc931772ff346c658ddd4cc,0,"A kitten will typically weigh about 3 ounces at birth.  The typical male housecat will weigh between  7 and 9 pounds, slightly less for female housecats.",2020-05-23T22:14:45.000Z,False,api,14
9e1a2a089573143739c8da2b,0,Cats have the largest eyes of any mammal.,2020-10-29T23:13:03.000Z,False,api,15
41a3d5674d86c3544087d572,0,Cats can judge within 3 inches the precise location of a sound being made 1 yard away.,2020-02-28T13:19:05.000Z,False,api,6
325f0445f9da0c9a640e674d,0,"Lions are the only cats that live in groups, called prides. Every female within the pride is usually related.",2020-05-12T05:48:11.000Z,False,api,5
3323f8066ecbe2d91e186d2e,0,"Cats should not be fed tuna exclusively, as it lacks taurine, an essential nutrient required for good feline health.  Make sure you have the proper Pet supplies to keep your cat happy and healthy.",2020-08-10T15:47:15.000Z,False,api,2
110ec3cfa478c3548a50be8b,0,Most cats adore sardines.,2020-02-13T17:09:50.000Z,False,api,8
47cbbd8f9bd749069377095e,0,"Cats with long, lean bodies are more likely to be outgoing, and more protective and vocal than those with a stocky build.",2020-02-27T05:01:49.000Z,False,api,1
a5b9a23f7288e5903a5496ab,0,The ancestor of all domestic cats is the African Wild Cat which still exists today.,2020-05-02T06:30:07.000Z,False,api,1
216eeb834297ef7c60080a6f,0,"Cats have 32 muscles that control the outer ear (compared to human's 6 muscles each). A cat can rotate its ears independently 180 degrees, and can turn in the direction of sound 10 times faster than those of the best watchdog.",2020-07-12T10:23:28.000Z,False,api,0
55b927e8507ca0f226aabdd1,0,"The cat's front paw has 5 toes, but the back paws have 4. Some cats are born with as many as 7 front toes and extra back toes (polydactl).",2020-07-08T04:56:49.000Z,False,api,1
13ccbf6713dd784ff9e68e99,0,"Long, muscular hind legs enable snow leopards to leap seven times their own body length in a single bound.",2020-08-09T07:08:53.000Z,False,api,2
4481b2c7707b152d82294c1e,0,"Cats purr at the same frequency as an idling diesel engine, about 26 cycles per second.",2020-09-06T23:22:44.000Z,False,api,15
100dcbe7ea2d8a41ab373fc6,0,"A cat has more bones than a human; humans have 206, but the cat has 230 (some cites list 245 bones, and state that bones may fuse together as the cat ages).",2020-08-10T06:47:23.000Z,False,api,2
94ec57339b40fd1a2aaf0cc9,0,Many cats cannot properly digest cow's milk. Milk and milk products give them diarrhea.,2020-11-28T17:37:59.000Z,False,api,3
0217a2e67fe33b5162a2b111,0,"A cat's normal pulse is 140-240 beats per minute, with an average of 195.",2020-11-04T11:39:19.000Z,False,api,6
444a78b70618c858d3e5678c,0,"Kittens who are taken along on short, trouble-free car trips to town tend to make good passengers when they get older. They get used to the sounds and motions of traveling and make less connection between the car and the visits to the vet.",2020-02-04T05:22:38.000Z,False,api,11
f6c8b828f76ae968ee17a591,0,"All cats have three sets of long hairs that are sensitive to pressure - whiskers, eyebrows,and the hairs between their paw pads.",2020-07-21T14:21:10.000Z,False,api,5
0d3e414ac545633923ee058c,0,"Neutering a male cat will, in almost all cases, stop him from spraying (territorial marking), fighting with other males (at least over females), as well as lengthen his life and improve its quality.",2020-06-16T12:22:40.000Z,False,api,10
28c079091753dbf73ef6abbc,0,Cats have individual preferences for scratching surfaces and angles. Some are horizontal scratchers while others exercise their claws vertically.,2020-06-23T22:19:28.000Z,False,api,11
45fa7d7113647fff5fc61287,0,"Not every cat gets \high\"" from catnip. Whether or not a cat responds to it depends upon a recessive gene: no gene""",2020-12-10T14:54:21.000Z,False,api,1
97d9ff6ba2a27f0b20208766,0,A cat can spend five or more hours a day grooming himself.,2020-12-04T23:54:46.000Z,False,api,6
0693b103516c9026f1ae3b67,0,British cat owners spend roughly 550 million pounds yearly on cat food.,2020-03-10T11:51:30.000Z,False,api,11
f5aa389c23db7c2f3f78d66b,0,Purring does not always indicate that a cat is happy. Cats will also purr loudly when they are distressed or in pain.,2020-01-26T18:50:52.000Z,False,api,11
49c6c157db0322ce48f9581f,0,It is estimated that cats can make over 60 different sounds.,2020-02-21T08:05:42.000Z,False,api,7
b105be3639bce7f9c1782a40,0,Heat occurs several times a year and can last anywhere from 3 to 15 days.,2020-03-02T16:19:10.000Z,False,api,7
2774c9be0fc448dd1917cc72,0,Cats' hearing is much more sensitive than humans and dogs.,2020-12-12T01:32:49.000Z,False,api,8
c19c539b8a5be308713abd17,0,Cats must have fat in their diet because they can't produce it on their own.,2020-11-22T15:41:07.000Z,False,api,6
b929a536e393a353db6a63c1,0,"Blue-eyed, pure white cats are frequently deaf.",2020-02-22T23:31:25.000Z,False,api,1
b83c91237a5bdb2338c8c806,0,A female cat will be pregnant for approximately 9 weeks or between 62 and 65 days from conception to delivery.,2020-03-26T16:19:56.000Z,False,api,1
e7ba26119d025e81c846f552,0,"In ancient Egypt, when a family cat died, all family members would shave their eyebrows as a sign of mourning.",2020-11-03T11:55:56.000Z,False,api,1
432f683dc936f8c0710388cd,0,The Amur leopard is one of the most endangered animals in the world.,2020-01-05T10:45:33.000Z,False,api,1
8e013880d81a41c433695b75,0,Cats and kittens should be acquired in pairs whenever possible as cat families interact best in pairs.,2020-03-29T06:08:31.000Z,False,api,8
31ab2aa2f0fdc8bf0421864c,0,"On average, a cat will sleep for 16 hours a day.",2020-09-10T09:04:38.000Z,False,api,6
ad7e3c2b5bef9feb22a53885,0,"Cats sleep 16 to 18 hours per day. When cats are asleep, they are still alert to incoming stimuli. If you poke the tail of a sleeping cat, it will respond accordingly.",2020-04-22T22:52:06.000Z,False,api,12
d03ac187cd205387368afd8f,0,A tiger's stripes are like fingerprints,2020-02-16T12:50:30.000Z,False,api,12
1bcbc82fa4143b011bb6286e,0,The life expectancy of cats has nearly doubled over the last fifty years.,2020-11-30T00:29:13.000Z,False,api,0
b3a107073b628f484749da9f,0,A cat's field of vision is about 200 degrees.,2020-02-05T09:58:35.000Z,False,api,5
0254d96c6210970dad966443,0,Ancient Egyptian family members shaved their eyebrows in mourning when the family cat died.,2020-11-08T11:31:02.000Z,False,api,14
10bee8b98e0dfd7b2cfb971e,0,A healthy cat has a temperature between 38 and 39 degrees Celcius.,2020-12-04T10:32:19.000Z,False,api,9
44a82fd404d326d7f8284728,0,"Unlike other cats, lions have a tuft of hair at the end of their tails.",2020-12-23T03:36:53.000Z,False,api,4
9753afa6a96156764a824338,0,Both humans and cats have identical regions in the brain responsible for emotion.,2020-03-20T03:12:02.000Z,False,api,1
be7d7b618c9535c7994bb3b3,0,Jaguars are the only big cats that don't roar.,2020-12-10T22:01:32.000Z,False,api,15
e3d04ba83f9bc6cac58b6b40,0,"Of all the species of cats, the domestic cat is the only species able to hold its tail vertically while walking. All species of wild cats hold their tail horizontally or tucked between their legs while walking.",2020-10-12T14:20:13.000Z,False,api,14
e99744d90630dd205304e284,0,"Edward Lear, author of \The Owl and the Pussycat\"""", is said to have had his new house in San Remo built to exactly the same specification as his previous residence, so that his much-loved tabby, Foss, would immediately feel at home.""""""",2020-04-30T01:28:32.000Z,False,api,1
efeb2ab2ff3c2765f622fdd1,0,Cats can be right-pawed or left-pawed.,2020-11-30T14:22:27.000Z,False,api,10
af9bd599a1f0565a56a7d968,0,Cats do not think that they are little people. They think that we are big cats. This influences their behavior in many ways.,2020-06-11T14:26:29.000Z,False,api,9
5c13016e99b3368c0046bfdf,0,Cats walk on their toes.,2020-05-27T22:22:33.000Z,False,api,12
88edc665c70a69e46973cd3e,0,The first official cat show in the UK was organised at Crystal Palace in 1871.,2020-09-12T08:34:16.000Z,False,api,4
9537ca8b9b9a776f3230eec0,0,The first cat show was in 1871 at the Crystal Palace in London.,2020-04-18T09:11:27.000Z,False,api,5
2fd06a1b5d17ecf9b852224c,0,"In just 7 years, one un-spayed female cat and one un-neutered male cat and their offspring can result in 420,000 kittens.",2020-10-01T14:54:34.000Z,False,api,1
686d8ca5df1a562a41e47dcc,0,"When your cats rubs up against you, she is actually marking you as 'hers' with her scent. If your cat pushes his face against your head, it is a sign of acceptance and affection.",2020-03-18T15:45:15.000Z,False,api,11
7f86222308e132e8566083b4,0,"Tests done by the Behavioral Department of the Musuem of Natural History conclude that while a dog's memory lasts about 5 minutes, a cat's recall can last as long as 16 hours.",2020-12-13T10:07:01.000Z,False,api,0
feb24f96b44a2d24ca05f6de,0,The average lifespan of an outdoor-only (feral and non-feral) is about 3 years; an indoor-only cat can live 16 years and longer. Some cats have been documented to have a longevity of 34 years.,2020-06-03T20:39:28.000Z,False,api,13
eb8f0cb3f2ebc21949b1da67,0,A happy cat holds her tail high and steady.,2020-03-15T00:12:20.000Z,False,api,5
a8aa694126b7edcb640f30af,0,"The cat's clavicle, or collarbone, does not connect with other bones but is buried in the muscles of the shoulder region. This lack of a functioning collarbone allows them to fit through any opening the size of their head.",2020-01-21T20:05:29.000Z,False,api,10
698aa8eccb77721af8182552,0,Cats come back to full alertness from the sleep state faster than any other creature.,2020-07-25T03:44:15.000Z,False,api,9
b8cfa41de06f6c5f453050b8,0,"When a cat drinks, its tongue - which has tiny barbs on it - scoops the liquid up backwards.",2020-04-02T10:51:32.000Z,False,api,11
d54fb7ff17d68f6a8e21d73c,0,Cats see six times better in the dark and at night than humans.,2020-03-25T03:19:16.000Z,False,api,15
973ae07a36c86a8147d765a4,0,Purring does not always indicate that a cat is happy and healthy - some cats will purr loudly when they are terrified or in pain.,2020-06-05T04:23:27.000Z,False,api,12
24780e5b2b48bde560e293d5,0,People who are allergic to cats are actually allergic to cat saliva or to cat dander. If the resident cat is bathed regularly the allergic people tolerate it better.,2020-03-15T21:05:38.000Z,False,api,15
3616047dbd7a661a3be12aed,0,"If a cat is frightened, the hair stands up fairly evenly all over the body; when the cat is threatened or is ready to attack, the hair stands up only in a narrow band along the spine and tail.",2020-12-12T12:52:14.000Z,False,api,7
9b039e8be0c90b7b52b09bf1,0,"Blue-eyed, white cats are often prone to deafness.",2020-07-31T11:21:26.000Z,False,api,2
5589a42d18cabed8b58f8b95,0,"In relation to their body size, cats have the largest eyes of any mammal.",2020-10-14T07:37:14.000Z,False,api,6
0ccd9a7b1f33303b57d92484,0,An adult lion's roar can be heard up to five miles (eight kilometers) away.,2020-02-13T12:26:47.000Z,False,api,1
1baefa6e1b5530e3cc602780,0,Female felines are \superfecund,2020-06-02T07:13:27.000Z,False,api,4
7a6caabe4fdb15ed071e3572,0,"At 4 weeks, it is important to play with kittens so that they do not develope a fear of people.",2020-01-11T19:47:39.000Z,False,api,14
a3e1b2cba5223b6630bc2138,0,"A cat's whiskers are thought to be a kind of radar, which helps a cat gauge the space it intends to walk through.",2020-02-17T06:54:36.000Z,False,api,5
ef06de325265b4fceb6ddc83,0,Abraham Lincoln loved cats. He had four of them while he lived in the White House.,2020-08-01T23:32:33.000Z,False,api,1
58159b70b0baf88d6351321b,0,In 1987 cats overtook dogs as the number one pet in America.,2020-07-23T18:56:17.000Z,False,api,0
7b6c0713da0420ab357dfddd,0,A cat uses its whiskers for measuring distances.  The whiskers of a cat are capable of registering very small changes in air pressure.,2020-04-16T01:11:33.000Z,False,api,10
6951bf5ceefdcc55500507dd,0,"A cat has more bones than a human; humans have 206, and the cat - 230.",2020-11-18T15:33:35.000Z,False,api,1
4e48d11cb6092c9c48167b2c,0,Cats dislike citrus scent.,2020-07-08T13:08:34.000Z,False,api,5
1ac18fe1544ec6be6574f29a,0,It has been scientifically proven that stroking a cat can lower one's blood pressure.,2020-04-28T22:48:16.000Z,False,api,13
e3863bb6d7eeac4b69b62cc0,0,"Cats respond most readily to names that end in an \ee\"" sound.""""""",2020-09-15T16:47:48.000Z,False,api,8
b0bbeaa8d5dabef0dadf57ab,0,Neutering a cat extends its life span by two or three years.,2020-05-15T11:31:11.000Z,False,api,8
b3e948b6987794dd49ea8a5d,0,Cat families usually play best in even numbers. Cats and kittens should be acquired in pairs whenever possible.,2020-12-05T17:44:57.000Z,False,api,6
8383c10e19b6654ebf7602d3,0,The Pilgrims were the first to introduce cats to North America.,2020-12-29T02:57:34.000Z,False,api,8
4d63edf3619b0c95b7a57f75,0,"After humans, mountain lions have the largest range of any mammal in the Western Hemisphere.",2020-10-22T11:25:32.000Z,False,api,6
6457401de2a8ec5b2c2437c9,0,"Among many other diseases, cats can suffer from anorexia, senility, feline AIDS and acne.",2020-12-06T19:57:22.000Z,False,api,6
d1fc67c48269e4abacf02213,0,"Cats that live together sometimes rub each others heads to show that they have no intention of fighting. Young cats do this more often, especially when they are excited.",2020-03-15T03:37:00.000Z,False,api,8
b5b1c5f4aeced74bf8094c7f,0,"Miacis, the primitive ancestor of cats, was a small, tree-living creature of the late Eocene period, some 45 to 50 million years ago.",2020-01-25T03:01:32.000Z,False,api,2
d039d72e8d6ca2ebd0ce65d4,0,A cat's hearing is much more sensitive than humans and dogs.,2020-07-28T19:40:51.000Z,False,api,9
bdb62fe7a47f925c74b8bcc6,0,A cat will tremble or shiver when it is extreme pain.,2020-08-10T12:43:44.000Z,False,api,12
74f1983e83ddfd9ee9535569,0,"In 1987, cats overtook dogs as the number one pet in America (about 50 million cats resided in 24 million homes in 1986). About 37% of American homes today have at least one cat.",2020-08-10T11:49:07.000Z,False,api,1
794880e00a6e0f71dfeaa347,0,"Contrary to popular belief, the cat is a social animal. A pet cat will respond and answer to speech , and seems to enjoy human companionship.",2020-05-04T15:42:24.000Z,False,api,7
7e9d493beb6bec89089e9543,0,"The Maine Coon is 4 to 5 times larger than the Singapura, the smallest breed of cat.",2020-07-26T12:02:03.000Z,False,api,4
6d58f1f5ffdafa48308d7e78,0,A cat has approximately 60 to 80 million olfactory cells (a human has between 5 and 20 million).,2020-10-11T14:49:53.000Z,False,api,9
bf7e2932d4f3ac823659c6d3,0,"Cats can be taught to walk on a leash, but a lot of time and patience is required to teach them. The younger the cat is, the easier it will be for them to learn.",2020-04-11T23:24:04.000Z,False,api,10
2294d895094eb2d89acd35c5,0,A cats field of vision is about 185 degrees.,2020-08-02T01:13:31.000Z,False,api,7
aedbb634a5b66f6f76704000,0,"You check your cats pulse on the inside of the back thigh, where the leg joins to the body. Normal for cats: 110-170 beats per minute.",2020-04-21T21:34:21.000Z,False,api,5
eb25c212330cf4878a2af72e,0,"The strongest climber among the big cats, a leopard can carry prey twice its weight up a tree.",2020-04-01T21:37:13.000Z,False,api,2
5ebf27000f8ed1fd70efa8b8,0,The first true cats came into existence about 12 million years ago and were the Proailurus.,2020-10-02T01:22:49.000Z,False,api,0
a1945c14020f7e20274d955c,0,There is a species of cat smaller than the average housecat. It is native to Africa and it is the Black-footed cat (Felis nigripes). Its top weight is 5.5 pounds.,2020-05-09T06:11:41.000Z,False,api,12
85901d7304809d5aa57e3a7b,0,Phoenician cargo ships are thought to have brought the first domesticated cats to Europe in about 900 BC.,2020-08-02T10:09:54.000Z,False,api,2
8f37d8f77161daa86f1941cd,0,Cat families usually play best in even numbers. Cats and kittens should be aquired in pairs whenever possible.,2020-09-03T04:53:52.000Z,False,api,3
b8e79ef20ad573803c47775a,0,"Cheetahs do not roar, as the other big cats do. Instead, they purr.",2020-06-25T06:33:54.000Z,False,api,4
d7ca893c4882b21200331b71,0,Ailurophile is the word cat lovers are officially called.,2020-05-10T04:09:00.000Z,False,api,9
b6ca1f02452fd47334e7f18b,0,The cat has 500 skeletal muscles (humans have 650).,2020-01-16T03:31:01.000Z,False,api,2
b837fd560df801b3632d3937,0,Cats are subject to gum disease and to dental caries. They should have their teeth cleaned by the vet or the cat dentist once a year.,2020-05-25T00:30:35.000Z,False,api,3
53b8be9698f79bc5d87a5c41,0,Florence Nightingale owned more than 60 cats in her lifetime.,2020-09-18T07:05:55.000Z,False,api,6
8dda2d321fef9e7c4e159f14,0,Cat bites are more likely to become infected than dog bites.,2020-08-23T14:25:39.000Z,False,api,14
7e2284c2b803a2f47aa0711c,0,Tylenol and chocolate are both poisionous to cats.,2020-11-21T22:07:12.000Z,False,api,0
5e5a81f63ce7bbf74b0a477c,0,"A cat named Dusty, aged 1 7, living in Bonham, Texas, USA, gave birth to her 420th kitten on June 23, 1952.",2020-06-04T22:32:56.000Z,False,api,9
9fbd91645b5146c5b5393207,0,"In ancient Egypt, mummies were made of cats, and embalmed mice were placed with them in their tombs. In one ancient city, over 300,000 cat mummies were found.",2020-11-28T14:03:28.000Z,False,api,15
f0a9d20f41f34a435540c2d6,0,Fossil records from two million years ago show evidence of jaguars.,2020-12-02T02:25:39.000Z,False,api,8
11cc531406bd674d25e13a7a,0,"In multi-cat households, cats of the opposite sex usually get along better.",2020-08-03T14:06:22.000Z,False,api,4
ff3a0c898665b87afb9743cc,0,Normal body temperature for a cat is 102 degrees F.,2020-06-16T03:58:39.000Z,False,api,11
797f638959299fb2e54140bb,0,A cat cannot see directly under its nose.,2020-06-19T14:43:57.000Z,False,api,11
5f0fd97827b01d3155db3d04,0,Baking chocolate is the most dangerous chocolate to your cat.,2020-12-08T10:51:41.000Z,False,api,6
fed4db31af8272b34545a4ec,0,"Unlike humans, cats do not need to blink their eyes on a regular basis to keep their eyes lubricated.",2020-02-02T08:21:15.000Z,False,api,9
78b2c772bf5f5bfbc7342ef7,0,"Cats, just like people, are subject to asthma. Dust, smoke, and other forms of air pullution in your cat's environment can be troublesome sources of irritation.",2020-03-07T20:24:32.000Z,False,api,4
85004d66c13b6b782d5bf331,0,Cats' hearing stops at 65 khz (kilohertz); humans' hearing stops at 20 khz.,2020-10-18T07:52:34.000Z,False,api,1
93bc976de61cd91f4c802375,0,All cats need taurine in their diet to avoid blindness. Cats must also have fat in their diet as they are unable to produce it on their own.,2020-01-27T19:20:29.000Z,False,api,5
44482cb6fd38107225c61e9d,0,Cats eat grass to aid their digestion and to help them get rid of any fur in their stomachs.,2020-12-09T03:52:47.000Z,False,api,7
b4bd4f96482a0ad2518bf5cd,0,The average cat food meal is the equivalent to about five mice.,2020-01-18T12:34:35.000Z,False,api,15
14b4cfc1bed5ccab76bb0f26,0,"In Siam, the cat was so revered that one rode in a chariot at the head of a parade celebrating the new king.",2020-09-23T20:09:08.000Z,False,api,8
20a76ba62e66b8ab6e66adfd,0,The cat's footpads absorb the shocks of the landing when the cat jumps.,2020-10-03T20:20:30.000Z,False,api,1
89e7f051a378e5bddfdf4273,0,Siamese kittens are born white because of the heat inside the mother's uterus before birth. This heat keeps the kittens' hair from darkening on the points.,2020-05-06T02:04:08.000Z,False,api,1
40a9d47a6942fba1fa8d9ccd,0,"There are approximately 60,000 hairs per square inch on the back of a cat and about 120,000 per square inch on its underside.",2020-09-21T03:49:52.000Z,False,api,14
8bdc19c90a97f01578602b78,0,Cats have 30 vertebrae (humans have 33 vertebrae during early development; 26 after the sacral and coccygeal regions fuse),2020-07-09T21:26:19.000Z,False,api,0
01af9119c9c5d191ab582539,0,A cat has more bones than a human being; humans have 206 and the cat has 230 bones.,2020-02-07T08:23:48.000Z,False,api,12
add30f31825598e9483ea850,0,The silks created by weavers in Baghdad were inspired by the beautiful and varied colors and markings of cat coats. These fabrics were called 'tabby' by European traders.,2020-11-28T06:04:00.000Z,False,api,9
459e691d618edfdf2a9e865d,0,Cats often overract to unexpected stimuli because of their extremely sensitive nervous system.,2020-03-26T13:59:14.000Z,False,api,15
0ccce5594aafe40293e2bec6,0,Cats can jump up to 7 times their tail length.,2020-07-14T06:40:57.000Z,False,api,0
8567e39cf22da84eac26b34d,0,A queen (female cat) can begin mating when she is between 5 and 9 months old.,2020-12-07T15:25:11.000Z,False,api,11
47ccf6e9df89e22482aff46a,0,Milk can give some cats diarrhea.,2020-08-26T17:14:44.000Z,False,api,0
20729a171c04a25d67ee396e,0,The cat appears to be the only domestic companion animal not mentioned in the Bible.,2020-12-19T23:01:06.000Z,False,api,15
8ca0429ec86fba9c832e7893,0,The life expectancy of cats has nearly doubled since 1930 - from 8 to 16 years.,2020-05-09T05:15:34.000Z,False,api,5
872c9b7369275cf9d2a3a097,0,A cat's appetite is the barometer of its health. Any cat that does not eat or drink for more than two days should be taken to a vet.,2020-12-29T00:25:35.000Z,False,api,13
bdd49a518d73639ea98aa0c0,0,"Unlike humans, cats cannot detect sweetness which likely explains why they are not drawn to it at all.",2020-10-17T05:26:52.000Z,False,api,11
8432ce90f10371dbb2a362d3,0,Ginger tabby cats can have freckles around their mouths and on their eyelids!,2020-09-07T13:37:14.000Z,False,api,15
c3b56da55095a99d340cd9e5,0,"A cat has the power to sometimes heal themselves by purring. A domestic cat's purr has a frequency of between 25 and 150 Hertz, which happens to be the frequency at which muscles and bones best grow and repair themselves. ",2020-03-19T10:17:40.000Z,False,api,4
80f5a7c8dcaafad2f5b817b3,0,"Cats only use their meows to talk to humans, not each other. The only time they meow to communicate with other felines is when they are kittens to signal to their mother.",2020-01-17T08:53:11.000Z,False,api,5
4e8e32c3427ca2a2327c1de2,0,"Despite imagery of cats happily drinking milk from saucers, studies indicate that cats are actually lactose intolerant and should avoid it entirely.",2020-08-17T10:10:28.000Z,False,api,10
401acb01d9adb8c08cd5fce0,0,"The longest living cat on record according to the Guinness Book belongs to the late Creme Puff of Austin, Texas who lived to the ripe old age of 38 years and 3 days!",2020-12-30T14:56:17.000Z,False,api,0
070de51be651508f1f4d9ad3,0,The Cat Fanciers Association (CFA) recognizes 44 breeds of cats.,2020-06-16T05:58:10.000Z,False,api,7
9446c69487891ce8aff737fc,0,"A cat's cerebral cortex contains about twice as many neurons as that of dogs. Cats have 300 million neurons, whereas dogs have about 160 million. See, cats rule, dogs drool!",2020-08-05T20:05:08.000Z,False,api,10
20f453afd703ab6654564e74,0,"Polydactyl cats (a cat with 1-2 extra toes on their paws) have this as a result of a genetic mutation. These cats are also referred to as 'Hemingway cats' because writer Ernest Hemingway reportedly owned dozens of them at his home in Key West, Florida.",2020-06-22T01:51:55.000Z,False,api,7
76bec6229e51f11553a5f2f2,0,Sir Isaac Newton is credited with creating the concept for the pet door that many cats use today to travel outdoors.,2020-10-30T22:34:49.000Z,False,api,4
234468c9c23d21a5434eb15c,0,"The average cat can jump 8 feet in a single bound, nearly six times its body length!",2020-07-17T10:34:37.000Z,False,api,5
e6e45b1eedc684ba33524972,0,"A cat's smell is their strongest sense, and they rely on this leading sense to identify people and objects; a feline's sense of smell is 14x better than a human's.",2020-09-03T20:10:52.000Z,False,api,11
7e86eda5fef4268391843e76,0,Cats only sweat through their paws and nowhere else on their body,2020-07-16T10:04:32.000Z,False,api,0
ebc1bb6f82aa1f921b1ff66c,0," A cat only has the ability to move their jaw up and down, not side to side like a human can.",2020-06-30T14:53:19.000Z,False,api,13
aaa8777a321cd55ecd3bdb33,0,A group of cats is called a clowder.,2020-11-23T01:42:34.000Z,False,api,0
695320116c35718cd51f6347,0,"A female cat can be referred to as a molly or a queen, and a male cat is often labeled as a tom.",2020-06-11T20:05:20.000Z,False,api,1
7cc748c09579eaec4e7bef8a,0,"A cat has the ability to rotate their ears 180 degrees,with the help of 32 muscles that they use to control them.",2020-05-25T20:02:08.000Z,False,api,3
8ab09e3431c542df74ff3de1,0,70% of your cat's life is spent asleep.,2020-12-09T10:00:48.000Z,False,api,12
d9a4ac64ad74b9c4d07b68a6,0,A cat's nose is as unique as a human's fingerprint.,2020-04-04T03:00:03.000Z,False,api,7
03824dc577752e6395e52b5d,0,Cats have 3 eyelids.,2020-06-27T20:06:22.000Z,False,api,6
c6ade18ea8ddde85f6cbf2a7,0,"Your cat's heart beats at a rate almost double that of yours, from 110-140 beats per minute.",2020-11-22T19:31:37.000Z,False,api,14
2d6fd5caad7ab974258212d8,0,"In Ancient Egypt, when a person's house cat passed away, the owner would shave their eyebrows to reflect their grief.",2020-03-03T06:24:23.000Z,False,api,15
6536574f13b74f1591d30d60,0,Owning a cat is actually proven to be beneficial for your health.,2020-07-29T07:20:57.000Z,False,api,9
44ba28f1580d309be8a8437f,0,"Cats prefer to remain non-confrontational. They will not fight to show dominance, but rather to stake their territory. Cats will actually go to extremes to avoid one another in order to prevent a possible confrontation.",2020-09-25T08:47:45.000Z,False,api,5
8577f2eedf8e568c1bec1a0e,0,"Unlike humans, cats are usually lefties. Studies indicate that their left paw is typically their dominant paw.",2020-01-11T01:59:16.000Z,False,api,0
